lat,lng,category,title,timeStamp,zip,twp
33.0337306325155,50.93946865786657,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
53.74366809944371,-78.17539579705296,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
65.4650865181108,142.59290561673924,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
48.956790291373395,45.27708754416338,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-20.516728907182298,-44.587971102879834,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
36.74232799995792,59.53452210281526,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
62.986110345144,-122.14168061489873,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
19.652711196088916,40.967843970199596,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
29.63716166226594,62.38538300568848,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
59.387421609081215,128.43073577049375,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
37.35177336264316,-85.94315169025671,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
69.50667634331668,-154.59350464654077,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
17.283046608054633,73.83840557894109,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
22.416404872293157,-12.765693698758128,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
4.328345251155028,33.07615283671436,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
39.242701130179185,-109.67692286766213,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-9.821918495448593,35.79880651735789,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
61.02003371901682,-128.1603311714075,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
54.164490542222154,115.92033415309783,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
0.5312795669358081,-69.70222459806362,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
15.010906406288711,76.5821479066579,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
63.18400964520765,27.97931445709108,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
58.25386532325993,45.99982521899793,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-33.452108937682,138.61698347901967,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
35.92656106772719,48.799043767910916,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-11.681398693659872,16.097263313212665,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
62.111967205694185,12.565807577174837,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-14.543844205575418,126.66182434159805,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-15.646542061472331,36.30109341616304,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-7.8651525174671235,-62.06543237303042,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
51.94596395848738,-57.083608079714764,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
46.98093377696463,-89.3017659631833,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
0.9355784893415731,127.90208449472118,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
65.73067749293064,68.90773967034133,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
47.51210576996358,44.41195311701068,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
35.64529966059594,45.67902761868862,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-0.7700682364395988,-72.15878405875462,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
45.6572201224877,-66.05329399282351,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
31.760837234756323,73.62798994997425,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
23.164993921168104,-7.176845678864112,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
53.1786264781862,44.55836224382827,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-24.218144495599496,-56.53237123929807,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-15.376232655273839,19.498316352591587,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-31.925091942993625,26.039187953687787,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
25.73795627540305,-107.13073034557809,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
37.4369690709826,23.162748412957825,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-12.071210495778693,-65.85406433876952,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
60.71190672214078,114.15349833399785,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-6.131118064306833,-72.66788005129132,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-29.47000233494106,26.45263214624873,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
30.151806293178154,5.39429310917933,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
18.977934256187666,1.4775411312645303,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-9.908375311597588,-42.022398084266115,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
65.17659532963265,-174.92184205239704,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-33.20065281840799,139.08696330729998,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-6.684159718348262,22.24394517763767,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
13.16006804610818,8.760958730377013,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
29.218673220247652,-101.85263479451686,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
36.388965652132526,139.23443217046923,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
17.594105913140154,13.361188766812091,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
25.19826741242204,91.8843657406336,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
64.47521669798505,38.05467127796916,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
6.6999633715289235,32.20557051288765,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
55.14069736164478,89.99542697007126,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
66.66064723506086,-179.7107769314853,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
62.18690952058557,39.392704591814805,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
40.04574412478931,85.17827066367738,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-44.38311585387464,-74.30841327176397,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
36.75599979353251,-102.11656132833234,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
-9.7647194734855,-60.556575212269934,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
13.54960220741998,18.908827980622874,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
60.173772023810756,-159.40520251657023,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
28.736179964315355,-96.37373226855722,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
69.6762817340695,-110.69273311134494,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-25.087649650000344,144.1836360009798,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
66.30849018825941,-112.88184850281543,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-30.043087841522993,116.74988507731399,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
58.964192248179444,62.375808105556416,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
63.348146871766644,-126.0320875534809,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
52.76898356814715,-109.9684630396589,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
69.42855278322688,130.2311604763114,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
3.9050013084849553,-58.69464408913937,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
31.142539638363743,58.607151635513105,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-25.804849557253362,-66.502322332281,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
14.950518561752162,30.48028777100791,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
34.05525655206172,76.74909692640324,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
30.824330689707665,46.13943390883489,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
32.78940224175285,-94.50521920332423,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
37.56409007076782,41.09222847517776,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-53.63026018620487,-69.53764856235502,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
10.40035812489684,18.24389624208635,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
31.330747977090923,-93.64370798311838,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
55.36369596232085,-124.79363329458249,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
26.57950958582893,-80.83651482706921,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
1.4176265421022336,-51.682944124582974,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
34.8693495731725,62.20720954057418,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
36.87974972927168,90.14043023734467,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
55.39057324391072,128.40759982717293,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
38.82312503218621,36.13722138223238,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
7.50723280206185,-76.43609111233606,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-15.718795120042067,-62.47746660030886,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
66.50444633668265,113.07623162403883,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
43.97073429353168,87.71209059643172,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-28.4086507696525,23.02272855808164,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
36.220317767552146,-117.93748826571891,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
65.41194236511588,-72.3399771449623,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-41.855242184472985,-72.12067753711422,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
61.76503206769665,153.77179407289015,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
56.48998234959089,-101.2543439657366,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
-52.99626289922875,-69.43679923827098,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
33.734873845911366,4.435255834949032,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
18.419490014474135,17.854667288726063,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
20.44373247833407,105.00963483041386,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
5.463927583377014,-62.148824596647714,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
68.3233185767233,132.12159637564253,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
24.660111723664514,8.592811355740992,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
2.9672009657077325,114.92767091350936,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
64.55364941624829,-121.17249506496373,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-42.680801301894455,170.96571160447309,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
52.04408711514509,79.82223533105531,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-30.796388883869746,-67.79722604235246,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
48.18800979334989,-103.29299275472238,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
49.9994519101802,-86.1890703226727,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
67.08087964794652,52.72086449217579,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
40.13454937747997,-110.03497606714822,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
61.03458079334197,57.93385241033755,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
47.73620278670239,-70.20771005216173,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
50.14496151668301,60.93381748366775,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
13.14633910522916,41.52864149285119,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
55.23718596827287,123.11471403344979,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
58.022527658873756,-5.2166786727022725,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
60.345891826943216,10.705412905185995,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
44.44191084335033,119.97216490182728,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
51.34962602554782,-72.63566120567296,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-28.279860856068083,149.49646298286592,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-3.2355218918047726,-48.22398816287418,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
15.712125115690455,99.94064818869288,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
38.31245872702951,92.7420365080954,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-20.393658132049396,28.935596339352117,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
62.65494717851303,63.87698408875349,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
24.552226918661447,85.61880910956091,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
31.73154057533675,6.064701656244694,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
60.4354413107244,112.88429169212606,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
3.209258530619806,31.309555228142784,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
45.40592671549028,53.296121120576316,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
21.020166889447935,80.6328828076318,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
48.24086067376044,120.00192768254294,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
14.809276824954068,-3.525442457274522,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-11.005860817781276,-74.18173444853204,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-2.675280583808366,38.82158575759067,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
3.1716976751798427,98.23176784134466,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-7.110858590354674,-75.87730759340243,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
61.541507063276924,100.82860190304132,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
4.056175759853801,11.442198280698108,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-1.5901335577622504,33.4477543770339,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
38.405791840086536,111.97265779857241,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
8.896585247597969,-67.4512797001992,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
22.026642114292557,73.74288287700475,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
21.629590563140695,13.005150007884652,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
48.558254150672525,103.61808304636281,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-29.163257718414645,26.59875186657618,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-31.651970452377462,-61.482615616371945,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
46.45521660307895,-100.61625885974564,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
65.30879785866395,-152.3742393943607,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
17.940818456387092,121.9102900065289,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
58.11267889934312,-126.42772248719542,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
54.119280581853786,107.7766062158733,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
41.54827044416098,56.86042482730585,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-24.731031662152176,125.28511773276131,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
28.111455383366646,42.99766720349908,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
66.00734654873796,64.72913079302685,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
63.01556079431808,104.35909228891995,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
66.29648439849251,114.7096682098429,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
49.91480532719913,13.092643607514361,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
23.702759334301447,0.7517978175020232,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
44.41419798150889,74.82911814092262,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
-13.660056783339755,132.10020133005162,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
69.56817782729198,28.44239182225988,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-26.049175069460226,24.441617529943215,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
45.625002967099846,26.299701546571868,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-28.03218376185011,138.25783849956827,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
51.9695631837822,-112.77973374994696,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
50.771453823476136,81.98799263886127,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
35.272873268115745,90.1017369599079,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
56.13426484071255,36.748624793950796,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
63.020373023316,86.12747785362461,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
54.62155201946665,108.8203004183772,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
0.6541194602767533,28.38942923974591,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
58.7924974613415,24.9186535207744,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
-33.609225042606845,20.5353875985262,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
-32.55495619560695,134.5400609681579,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
28.88500471575449,-95.87779383639068,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
21.367205139401534,35.55235230335637,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
34.767721931520725,77.19688422089877,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
26.940724988558273,-109.5421011784035,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
24.148797160624127,109.58422189652777,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
51.0828509763475,-110.87223848110494,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
63.78633904822888,99.48775671548174,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-27.794234918923003,122.6347968685377,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
26.979112402934447,69.68903955133158,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
65.71259553457196,17.881713997588207,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
68.16899303789853,-121.20460056193366,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
18.222162066575677,-1.5964062186019135,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
56.37649765814497,133.98749332882193,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
67.57001672067292,36.81363385504437,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
63.03051923597276,114.80020212917873,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
37.54178926358111,76.96593000922002,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
37.74166583700905,103.48513601074103,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
10.613810097895637,-7.909570357099966,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-5.287682713766117,145.15428827080564,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
-15.726748820724517,-58.346537074602494,EMS,EMS: INJURY,2015-12-10 17:00:00,00000,Global Sector
48.894056583899,58.64856490416204,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
50.00254837669529,10.014669283437172,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
54.456569329506806,97.12643909574399,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
66.20800352323303,166.51629430685745,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
19.568726690399885,-0.5352335537934891,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
32.026696019465206,78.22572865641143,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
-30.330511024029754,121.28501581960421,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
41.754447389251325,-79.81267952169075,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
12.786922932677669,19.303320167651123,EMS,EMS: CARDIAC ARREST,2015-12-10 17:00:00,00000,Global Sector
-35.42622922007093,142.036861392464,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
34.85309324345616,-87.79063219838679,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
34.49391317011872,49.51410452298441,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
59.503475779213076,-121.13153814396718,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
17.505652826961196,76.33508055386005,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
14.704755100026688,-84.81902022184678,Fire,Fire: FIRE ALARM,2015-12-10 17:00:00,00000,Global Sector
48.52688313951853,58.31108998345471,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
60.78697121453959,146.05486039703516,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
19.643959013700936,-10.531522697435946,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
5.049397101363255,27.30295486880516,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
32.060118302580904,46.88931864452093,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
25.61094161793733,80.33655014550374,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
56.230278817368685,162.74092062184258,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
-33.55379634618426,-55.81695145559627,Traffic,Traffic: VEHICLE ACCIDENT,2015-12-10 17:00:00,00000,Global Sector
31.42771962983244,59.980001656272464,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
12.381040861435451,31.263458903802814,Fire,Fire: GAS LEAK,2015-12-10 17:00:00,00000,Global Sector
47.726546904089716,98.25751104605513,Traffic,Traffic: DISABLED VEHICLE,2015-12-10 17:00:00,00000,Global Sector
69.19711926642267,-34.26008357578456,Traffic,Traffic: ROAD CLOSURE,2015-12-10 17:00:00,00000,Global Sector
21.41893232827414,42.36954648610623,EMS,EMS: MEDICAL EMERGENCY,2015-12-10 17:00:00,00000,Global Sector
66.46934786397281,-104.23440633505669,Fire,Fire: BUILDING FIRE,2015-12-10 17:00:00,00000,Global Sector
